((('cue', (0.11245595349932312, 0.47427870741977574)), ('yellow', (0.9192109328653595, 0.6874222411368218)), ('blue', (0.2835435450491415, 1.6535865358303279)), ('red', (0.8130467582776302, 1.0860099813083968))), 'pot blue ball into top_right pocket directly')
((('cue', (0.5549403436901571, 1.1985109513298526)), ('yellow', (0.6379345763191367, 0.27120887158675167)), ('blue', (0.11973726570137155, 1.1765412133340378)), ('red', (0.4030698156763779, 0.6429457471440437))), 'pot red ball into bottom_right pocket indirectly')
((('cue', (0.7472368179172099, 0.9334730690191348)), ('yellow', (0.11592047011499149, 1.6556568534993783)), ('blue', (0.2620512098534651, 1.877221438559923)), ('red', (0.8199710606395505, 0.5255769570362725))), 'pot yellow ball into top_left pocket directly')
((('cue', (0.681658817374476, 1.4123602338464343)), ('yellow', (0.08220516869610286, 1.3286000892837322)), ('red', (0.25887595254956297, 1.646470713036284)), ('blue', (0.06270054670002287, 1.02654620558635))), 'pot yellow ball into top_right pocket with a bank shot')
((('cue', (0.14264403948396465, 0.6960975991186349)), ('yellow', (0.6884620082642313, 0.17227420298259277)), ('blue', (0.7226166725669638, 1.201508041005039)), ('red', (0.7232654074747635, 1.4868793410856886))), 'pot blue ball into top_right pocket directly')
((('cue', (0.5624030345892889, 0.05476375827049839)), ('yellow', (0.7526193204703113, 1.269263179459786)), ('blue', (0.898048582112786, 1.089406855933453)), ('red', (0.5936175465725434, 0.18978924628083974))), 'pot blue ball into bottom_left pocket with a bank shot')
((('cue', (0.9205735613989954, 0.08319312446012603)), ('blue', (0.6466737046725389, 0.4693024683715792)), ('red', (0.5652257398105623, 0.5779751994519717)), ('yellow', (0.18767309294245013, 0.3021201674918871))), 'pot blue ball into top_right pocket directly')
((('cue', (0.4976312455172094, 1.627131579001592)), ('red', (0.939717219302195, 0.31945771057801453)), ('blue', (0.873148310977668, 0.2427131657875969)), ('yellow', (0.1883438070509643, 1.1506702143528755))), 'pot red ball into bottom_right pocket with a bank shot')
((('cue', (0.7897502772947264, 1.4703206755397356)), ('yellow', (0.459906336734882, 1.049224079428507)), ('blue', (0.5097411882230592, 1.2718171220374266)), ('red', (0.6973091383882177, 0.19319777685763026))), 'pot red ball into top_left pocket indirectly')
((('cue', (0.2806454587780868, 0.6444504033728978)), ('blue', (0.3225960466684715, 1.3972324503696625)), ('red', (0.7100327230089665, 1.4760186438519285)), ('yellow', (0.3385841947059596, 0.710242313163764))), 'pot red ball into top_left pocket with a bank shot')
((('cue', (0.06598309097489903, 1.7975723704749815)), ('blue', (0.10917067650318285, 1.5343716321960825)), ('yellow', (0.49811066356774425, 0.2901339044020926)), ('red', (0.6097754830914779, 1.6411023949092631))), 'pot yellow ball into top_right pocket with a bank shot')
((('cue', (0.8658248170216454, 1.8052752956486806)), ('red', (0.18171381678211931, 1.5108657815182334)), ('blue', (0.6774156011316317, 0.16182552165681746)), ('yellow', (0.9063491122505594, 0.9857407600379215))), 'pot blue ball into bottom_right pocket with a bank shot')
((('cue', (0.7186399036534035, 0.42324617179853796)), ('blue', (0.6425804839537556, 1.325709421077583)), ('yellow', (0.5701765063920909, 1.531312849335648)), ('red', (0.7130458904457001, 0.36018815141993055))), 'pot red ball into bottom_left pocket with a bank shot')
((('cue', (0.3949045603190199, 0.34781416494136197)), ('yellow', (0.25834530373686565, 0.8145632788721041)), ('red', (0.2004547889214097, 0.110412358098843)), ('blue', (0.3008078109090051, 0.5807638814070925))), 'pot yellow ball into bottom_left pocket indirectly')
((('cue', (0.9251046585201367, 1.7134867242732406)), ('blue', (0.8480280193589925, 1.3648752795010928)), ('yellow', (0.44788938619304164, 0.10760436140963849)), ('red', (0.6095759059460677, 0.8646861720977151))), 'pot blue ball into middle_left pocket with a bank shot')
((('cue', (0.052237133995288204, 1.4037335250849914)), ('red', (0.1887217021240232, 1.5062979425054812)), ('blue', (0.3038429362801467, 0.695396261669676)), ('yellow', (0.7878954023455541, 0.32477453044504356))), 'pot red ball into middle_left pocket with a bank shot')
((('cue', (0.2691245391938596, 0.1934754309716268)), ('red', (0.07329873766138445, 0.8823603891955087)), ('blue', (0.09987092581643849, 0.8286291463157824)), ('yellow', (0.5455899188005913, 1.0569527467098798))), 'pot red ball into middle_right pocket with a bank shot')
((('cue', (0.7318768500175116, 1.2963306562308694)), ('yellow', (0.5682261625816397, 0.5236971010192527)), ('blue', (0.15361381308433034, 1.0710769372935558)), ('red', (0.2090346834344006, 1.7776417544495122))), 'pot yellow ball into bottom_right pocket indirectly')
((('cue', (0.3025248484828561, 1.1352782980249465)), ('blue', (0.6875604249866015, 1.1332613503426232)), ('yellow', (0.21340108449007159, 1.8877539236870848)), ('red', (0.7146752635990604, 0.25126358293452855))), 'pot red ball into top_left pocket with a bank shot')
((('cue', (0.8005015072867725, 0.6637185085284213)), ('red', (0.913461478465026, 0.5653409802639554)), ('yellow', (0.4760425823491501, 1.0804476069362416)), ('blue', (0.4363252026014449, 1.732901122936101))), 'pot yellow ball into bottom_right pocket indirectly')
((('cue', (0.7317002006211243, 1.9085119376366013)), ('yellow', (0.49198687302237154, 0.12508798918611935)), ('red', (0.8700080019778225, 0.7184559111030288)), ('blue', (0.712436643922811, 1.8363322643790048))), 'pot yellow ball into top_left pocket indirectly')
((('cue', (0.7269317391486083, 0.43794777216118397)), ('yellow', (0.7609874614780846, 0.7234286826904116)), ('red', (0.3466702386092484, 1.0426105365622318)), ('blue', (0.645716215305745, 1.1581349016065194))), 'pot blue ball into top_left pocket indirectly')
((('cue', (0.8593094748053413, 0.7111442558073814)), ('red', (0.3902640691040383, 0.11772149169972354)), ('blue', (0.9144001103940604, 1.078997902354061)), ('yellow', (0.8395434520412297, 0.48847827708036073))), 'pot yellow ball into bottom_left pocket directly')
((('cue', (0.9476844524140516, 0.5259324921925453)), ('red', (0.5946653260166634, 1.9157263407193528)), ('blue', (0.576676308123764, 1.5517925970177622)), ('yellow', (0.22659861688104216, 0.29619778513835016))), 'pot red ball into top_left pocket indirectly')
((('cue', (0.8691271244756995, 0.4282779246862852)), ('red', (0.3414510292057583, 1.351497222677883)), ('blue', (0.3130167718027981, 1.114396869611462)), ('yellow', (0.8716625820636171, 0.7168410589892678))), 'pot yellow ball into top_right pocket directly')
((('cue', (0.09577018318835928, 0.7109499015571903)), ('yellow', (0.36808893755506034, 0.4070037606261928)), ('blue', (0.07127546609913785, 1.9004268765158492)), ('red', (0.6302560059996467, 0.576200896054601))), 'pot blue ball into top_right pocket with a bank shot')
((('cue', (0.9073875308020614, 0.4752936003408259)), ('red', (0.7177945312267385, 1.313872297916984)), ('yellow', (0.23898027384029186, 0.8373632178093997)), ('blue', (0.3167219672572461, 0.5867176348548434))), 'pot blue ball into middle_right pocket with a bank shot')
((('cue', (0.28972757088630263, 0.8310290459953978)), ('red', (0.30230663452611084, 0.5001719825471286)), ('blue', (0.055375378669352104, 1.0572300727518935)), ('yellow', (0.6011499828190757, 1.0254384683773583))), 'pot blue ball into top_right pocket with a bank shot')
((('cue', (0.33306029755765687, 1.5079149091411395)), ('red', (0.3778580879619381, 0.5403140877338956)), ('blue', (0.10900480350139961, 1.1320509833327468)), ('yellow', (0.5876992600423113, 1.8691084521224406))), 'pot yellow ball into top_left pocket with a bank shot')
((('cue', (0.43142138069894154, 1.876107899522145)), ('yellow', (0.8708452414130096, 0.7511324826134774)), ('red', (0.22114800062447687, 1.5377993822288436)), ('blue', (0.5522578018462808, 1.382931674271222))), 'pot blue ball into bottom_right pocket indirectly')
((('cue', (0.088030488441589, 0.4745650616088871)), ('blue', (0.5390452697402836, 0.9108410204319087)), ('yellow', (0.4288341340514574, 0.13773275681266733)), ('red', (0.4916805217014668, 0.46174421406233834))), 'pot yellow ball into middle_right pocket with a bank shot')
((('cue', (0.9404441320252448, 0.8511337414661717)), ('red', (0.3178145837173971, 1.1451867809959746)), ('yellow', (0.7781564334163813, 0.14694104609776965)), ('blue', (0.22423540987891774, 0.7911029616797918))), 'pot red ball into bottom_right pocket with a bank shot')
((('cue', (0.7365753948388356, 0.9834344486397643)), ('red', (0.8503376610278691, 1.1562450214743079)), ('yellow', (0.6234641670991566, 1.181733807041265)), ('blue', (0.7235065167734944, 1.1213184153209654))), 'pot yellow ball into middle_right pocket with a bank shot')
((('cue', (0.10610567512393218, 1.096342993169738)), ('blue', (0.6860215473405732, 0.9832664411152515)), ('red', (0.8268191893847373, 0.08076859651155135)), ('yellow', (0.32557733575212455, 1.241611378631553))), 'pot blue ball into bottom_right pocket with a bank shot')
((('cue', (0.6230948309782655, 0.8853986365688754)), ('yellow', (0.5510048239056659, 0.09574552185483282)), ('red', (0.6960012396521533, 1.1471983098887748)), ('blue', (0.46821815676391854, 0.41871139238019506))), 'pot red ball into bottom_left pocket with a bank shot')
((('cue', (0.9231976059178376, 1.4378277253386098)), ('yellow', (0.31728320233969565, 1.3850883579723972)), ('blue', (0.6431899319268812, 0.4299553553531702)), ('red', (0.6317413013154214, 0.8069482796556258))), 'pot red ball into bottom_left pocket with a bank shot')
((('cue', (0.8320058648208235, 0.08422987142625935)), ('yellow', (0.49301143571155215, 0.22599369334197156)), ('red', (0.7248356669676532, 0.363327349024381)), ('blue', (0.12807809335347406, 1.1548957524126893))), 'pot yellow ball into top_left pocket indirectly')
((('cue', (0.7730504241478938, 1.771904373911799)), ('red', (0.6847822494153256, 1.8031477090405674)), ('blue', (0.6806113672631903, 0.336223021410601)), ('yellow', (0.2911568029999152, 0.16822609922469764))), 'pot red ball into bottom_left pocket with a bank shot')
((('cue', (0.16410366223318443, 1.2781688358729775)), ('yellow', (0.6179866788406205, 0.9048959269428775)), ('red', (0.570897611154557, 1.23278224578846)), ('blue', (0.5099839112582877, 1.1557979656458486))), 'pot yellow ball into bottom_left pocket with a bank shot')
((('cue', (0.4447411674267526, 0.17452793348481357)), ('red', (0.20041486766786043, 0.37587085127092057)), ('yellow', (0.8253813100149561, 0.6114684851185759)), ('blue', (0.2455716942408782, 1.8236032317554658))), 'pot yellow ball into top_right pocket indirectly')
((('cue', (0.5658677486186834, 1.782970359067002)), ('blue', (0.7007764771796549, 1.0606238793779839)), ('red', (0.19796871834590452, 0.2116920820914311)), ('yellow', (0.05891501268998869, 1.5692711969700903))), 'pot red ball into middle_left pocket with a bank shot')
((('cue', (0.46535057851251305, 0.799718144906493)), ('blue', (0.21852592506875718, 1.8766311022317417)), ('red', (0.18792533910297657, 0.07326072247700957)), ('yellow', (0.8053846193287697, 0.7786652363390288))), 'pot red ball into top_left pocket indirectly')
((('cue', (0.44093222614153105, 1.2405789507434668)), ('blue', (0.8441138170521331, 1.8314192439825883)), ('red', (0.04979780398865015, 0.23030287157320642)), ('yellow', (0.3948075138665319, 1.3056757597240687))), 'pot yellow ball into top_right pocket indirectly')
((('cue', (0.6217117144639761, 0.2660353263260117)), ('yellow', (0.8957624519055405, 0.5759086755722291)), ('red', (0.8786309441175476, 1.7759511267773986)), ('blue', (0.9332170356843307, 0.35475005655353653))), 'pot red ball into middle_left pocket with a bank shot')
((('cue', (0.6755748076746162, 1.3488506802399722)), ('yellow', (0.7501728904134985, 0.6849265360215863)), ('red', (0.23315083780271886, 0.2111652858547938)), ('blue', (0.5862524865843916, 1.3224389517725388))), 'pot blue ball into middle_left pocket with a bank shot')
((('cue', (0.904785158117847, 1.6301747601216687)), ('yellow', (0.43467941982709335, 1.1453469482524812)), ('red', (0.5835415020427681, 1.444704378295183)), ('blue', (0.6507253406589029, 0.3951073165391149))), 'pot blue ball into middle_left pocket with a bank shot')
((('cue', (0.3567406662674475, 1.2589998812136562)), ('yellow', (0.22813116449673307, 1.3156738448881378)), ('blue', (0.6777900955172029, 0.7052399790889263)), ('red', (0.8352923648158903, 0.771254486823149))), 'pot yellow ball into bottom_left pocket indirectly')
((('cue', (0.8103328173963795, 0.19594911205127674)), ('yellow', (0.716450273715551, 0.9872194264917662)), ('blue', (0.1427595684038666, 1.267293952066461)), ('red', (0.8339979145258853, 1.0801760084072212))), 'pot yellow ball into bottom_left pocket indirectly')
((('cue', (0.40736456497595563, 0.9140894334657041)), ('blue', (0.6314380558354139, 1.348520179721356)), ('yellow', (0.772280373610496, 1.262683059712928)), ('red', (0.5618986771366161, 0.49622598309559673))), 'pot yellow ball into top_right pocket with a bank shot')
((('cue', (0.8302809420039533, 1.1205927336319244)), ('red', (0.8699065383779138, 1.7079937810467247)), ('blue', (0.627405028580073, 1.1923927520251216)), ('yellow', (0.09053606244195969, 1.297800824385482))), 'pot yellow ball into top_right pocket with a bank shot')
((('cue', (0.19071741041990728, 0.15235708552764113)), ('red', (0.3644803116795816, 1.0456724734767824)), ('blue', (0.20857091776112563, 0.5182604958364866)), ('yellow', (0.10736668067124903, 0.830689976388353))), 'pot blue ball into middle_right pocket directly')
((('cue', (0.6550183354192658, 0.817015569980491)), ('blue', (0.3841870651693813, 1.809636626139338)), ('yellow', (0.5147458073012922, 0.6921499507757752)), ('red', (0.722164100576418, 0.299652102745226))), 'pot red ball into bottom_right pocket directly')
((('cue', (0.682327726547547, 0.9450731160144922)), ('yellow', (0.19424798207459204, 1.8781704540100246)), ('red', (0.8396221383660744, 1.7507614718374849)), ('blue', (0.43753446298807197, 0.22910704439760038))), 'pot blue ball into top_right pocket with a bank shot')
((('cue', (0.8681448581156815, 1.3834045789464837)), ('red', (0.8007910469320906, 0.2098062941172395)), ('blue', (0.47886287897892743, 1.8721775185098406)), ('yellow', (0.2944256819448472, 1.6031661213056592))), 'pot red ball into bottom_right pocket indirectly')
((('cue', (0.11245168749990983, 0.994500235716036)), ('yellow', (0.2888986614487893, 0.4524163784798304)), ('blue', (0.3863245554273581, 1.3444387925006633)), ('red', (0.4791785045233765, 1.5710524204088294))), 'pot blue ball into bottom_left pocket with a bank shot')
((('cue', (0.4223266433438868, 0.09626520042268269)), ('red', (0.48559463258250224, 0.5341337094976585)), ('blue', (0.5771946663208741, 1.9017234856839311)), ('yellow', (0.5069569477667263, 0.7581325488722532))), 'pot yellow ball into bottom_left pocket indirectly')
((('cue', (0.6758593359835461, 1.8593533694732618)), ('red', (0.09869777030891588, 1.4908879714952297)), ('yellow', (0.6181950823344922, 1.7293927890238927)), ('blue', (0.5745432442235016, 1.580076220475607))), 'pot blue ball into top_right pocket with a bank shot')
((('cue', (0.6077680397190371, 0.7990751484953256)), ('red', (0.6343086997357773, 0.7289327278968589)), ('yellow', (0.8619091745435261, 0.061788488477253614)), ('blue', (0.4691704409557683, 1.1492789990817214))), 'pot blue ball into top_right pocket directly')
((('cue', (0.46222379671442404, 1.7463903798180034)), ('blue', (0.6313291704667218, 0.6203552079876286)), ('red', (0.8968443631866359, 1.3489420209265335)), ('yellow', (0.23168667963398068, 1.392208427148453))), 'pot red ball into bottom_left pocket indirectly')
((('cue', (0.44548508353316607, 1.1177492904687045)), ('yellow', (0.5133888468679472, 1.3761529242818522)), ('red', (0.2175338862331851, 0.7900083513741479)), ('blue', (0.7908394959233168, 0.5421566545914542))), 'pot red ball into top_left pocket with a bank shot')
((('cue', (0.893233520285668, 1.7154855692940614)), ('blue', (0.6035892298737973, 1.57615063987802)), ('red', (0.5084368139878906, 1.0369239046513465)), ('yellow', (0.11909233015078288, 1.812641942448733))), 'pot yellow ball into bottom_left pocket indirectly')
((('cue', (0.8947552413451414, 1.2782980603528957)), ('red', (0.8557263899027693, 1.719825801809223)), ('yellow', (0.5635921082285196, 0.39900146343730014)), ('blue', (0.6895760297203057, 0.389545868156714))), 'pot blue ball into middle_right pocket with a bank shot')
((('cue', (0.17905333382200667, 0.5797827345735612)), ('red', (0.9337964777937338, 0.403647939560425)), ('blue', (0.2819098430675503, 1.4334888284350014)), ('yellow', (0.8835039923100124, 1.3749604224120864))), 'pot yellow ball into bottom_left pocket with a bank shot')
((('cue', (0.6837692246536963, 0.22032682675880508)), ('red', (0.8234482039212142, 1.552473824763145)), ('yellow', (0.820593773963888, 0.1793451666642894)), ('blue', (0.2751449511277817, 1.4951621197160196))), 'pot yellow ball into bottom_left pocket indirectly')
((('cue', (0.6070026029971471, 0.05748389373754266)), ('yellow', (0.3023297557338709, 0.7184069602653159)), ('blue', (0.44303218673419653, 1.6517724117132553)), ('red', (0.6835871892870038, 0.640400808666881))), 'pot red ball into bottom_right pocket indirectly')
((('cue', (0.19686932780984928, 1.5529921149469523)), ('blue', (0.9364984535205501, 0.07194553668757556)), ('yellow', (0.6819255375439508, 0.8509245569583627)), ('red', (0.4169691252151396, 0.5225214562510913))), 'pot blue ball into bottom_left pocket indirectly')
((('cue', (0.5364866208192828, 0.6894722539907713)), ('red', (0.35686900041457603, 0.5570763063677328)), ('blue', (0.3859734679984552, 1.1422648261696133)), ('yellow', (0.9297430769584106, 0.6852665266601675))), 'pot red ball into bottom_right pocket with a bank shot')
((('cue', (0.855605463332302, 0.46588776692594336)), ('red', (0.47171104364659466, 0.8383614629346352)), ('blue', (0.22511853605384147, 0.8572429992669983)), ('yellow', (0.5222411576156138, 0.7365077846098139))), 'pot blue ball into bottom_left pocket indirectly')
((('cue', (0.5003602699319054, 1.2065719664642203)), ('red', (0.43775128252618045, 1.3773680868060505)), ('blue', (0.6234912446519886, 1.882311758476454)), ('yellow', (0.8056114170918905, 1.3606728793416263))), 'pot red ball into bottom_right pocket with a bank shot')
((('cue', (0.8317053014271931, 0.4132366316394763)), ('blue', (0.7054381255941163, 1.6661687911643355)), ('red', (0.6350933377936174, 1.6145669814229515)), ('yellow', (0.5777522664735508, 0.6513881778758029))), 'pot yellow ball into top_left pocket directly')
((('cue', (0.7751049441937023, 0.211439157284184)), ('blue', (0.33013240256037657, 0.25574173043904613)), ('red', (0.16397649427189648, 1.7239107808649439)), ('yellow', (0.22935028850209355, 1.737469609832086))), 'pot red ball into top_right pocket with a bank shot')
((('cue', (0.9212470929200711, 0.4995593720170668)), ('blue', (0.5518051075514809, 0.5735039101669486)), ('red', (0.5546978593982922, 0.6936375537218933)), ('yellow', (0.2738697116496296, 0.2833862780962415))), 'pot yellow ball into middle_left pocket with a bank shot')
((('cue', (0.46519822713599934, 1.9171901140471137)), ('yellow', (0.8857983057569895, 0.20559350527002293)), ('red', (0.21820381379213472, 0.8054422833120888)), ('blue', (0.8064627160351828, 0.15293450237736092))), 'pot red ball into top_right pocket indirectly')
((('cue', (0.6728966766787335, 1.7758495069911322)), ('blue', (0.17615634733466803, 0.5022903689334559)), ('yellow', (0.9080290799215195, 1.2458648707379736)), ('red', (0.5975270149519213, 0.3027626730070372))), 'pot red ball into bottom_right pocket indirectly')
((('cue', (0.7110180224033831, 0.6586354570734497)), ('yellow', (0.7040170902092728, 0.32206654131127177)), ('blue', (0.2242564162297041, 1.0511565019436027)), ('red', (0.44302208592132264, 1.482436438382106))), 'pot red ball into top_right pocket directly')
((('cue', (0.24796015147577258, 1.107435093859557)), ('blue', (0.7961917484101317, 0.6879383534265892)), ('yellow', (0.6431218657027189, 1.860683695971585)), ('red', (0.6103733003661612, 1.7815684067259134))), 'pot yellow ball into top_right pocket with a bank shot')
((('cue', (0.07150443948027103, 1.5182995290331494)), ('red', (0.20659222101017527, 0.8833100070658918)), ('blue', (0.5826055617136918, 1.930528650613402)), ('yellow', (0.22698332934966506, 0.2819668292900249))), 'pot blue ball into bottom_right pocket with a bank shot')
((('cue', (0.5865070619300122, 1.9319806546644502)), ('blue', (0.8828825667967678, 0.7551546459190024)), ('red', (0.223755652654424, 0.7627779030297716)), ('yellow', (0.7909063665334869, 0.2142344983709928))), 'pot blue ball into bottom_left pocket indirectly')
((('cue', (0.36537273802073555, 0.7960650615054337)), ('yellow', (0.9399574753067622, 1.5823346682144772)), ('blue', (0.7199951676198775, 0.957958442249636)), ('red', (0.8103096213033679, 1.6480209292342847))), 'pot blue ball into top_left pocket indirectly')
((('cue', (0.9454294442589735, 1.4314174312405565)), ('yellow', (0.3388858363267343, 0.9386314102701736)), ('blue', (0.33186701079898917, 1.7890116665882394)), ('red', (0.21762470979876603, 0.9397720966924356))), 'pot yellow ball into top_right pocket with a bank shot')
((('cue', (0.5182006608101452, 1.87537342237936)), ('blue', (0.5556866897221125, 1.3406570199715953)), ('red', (0.43376405267988283, 1.557358772439668)), ('yellow', (0.7982473295487347, 0.6056335883387085))), 'pot blue ball into middle_left pocket indirectly')
((('cue', (0.14444498970837663, 0.38043741027888833)), ('blue', (0.8373372184827126, 1.5805451874610454)), ('yellow', (0.6200242569236035, 1.2520645340208656)), ('red', (0.9414291362645736, 1.936545341919491))), 'pot blue ball into middle_right pocket with a bank shot')
((('cue', (0.43083018777814663, 1.035821794305599)), ('blue', (0.2852904736497965, 0.8081830210716796)), ('red', (0.25719776607237554, 1.8270930549514037)), ('yellow', (0.3654013356159954, 1.046412539849685))), 'pot red ball into top_left pocket indirectly')
((('cue', (0.9076130300100588, 0.08444721504905259)), ('red', (0.8456573683091952, 1.3839708459276554)), ('blue', (0.5980447202773557, 0.9074372697252902)), ('yellow', (0.7892349267104309, 1.1189012831607374))), 'pot yellow ball into middle_right pocket with a bank shot')
((('cue', (0.8389732517956627, 0.4503239258138877)), ('red', (0.2438530168219927, 1.1733553594878448)), ('yellow', (0.5151546151085841, 1.1057779142690805)), ('blue', (0.6583552488764125, 0.8855140216003641))), 'pot yellow ball into bottom_left pocket indirectly')
((('cue', (0.3695945690679008, 0.752604726401482)), ('red', (0.8415974364457321, 0.8693113819510938)), ('yellow', (0.7190422379214991, 0.11554817986139368)), ('blue', (0.23998173173333068, 0.34711311493242925))), 'pot blue ball into middle_right pocket with a bank shot')
((('cue', (0.28972757088630263, 0.8310290459953978)), ('red', (0.30230663452611084, 0.5001719825471286)), ('blue', (0.055375378669352104, 1.0572300727518935)), ('yellow', (0.6011499828190757, 1.0254384683773583))), 'pot yellow ball into middle_left pocket with a bank shot')
((('cue', (0.30029269934745406, 0.1988475990443951)), ('yellow', (0.7576491186313884, 1.4746817867937547)), ('blue', (0.3922572210685329, 1.6749563118821953)), ('red', (0.7589069630780438, 0.09997666701293541))), 'pot yellow ball into top_right pocket with a bank shot')
((('cue', (0.8053140211777893, 1.5790994563035554)), ('red', (0.3216477626375637, 1.2829304892696787)), ('yellow', (0.4719446097247132, 0.46641933812274616)), ('blue', (0.6659166312200461, 1.3549661878598775))), 'pot yellow ball into middle_left pocket with a bank shot')
((('cue', (0.6351275358074499, 1.4282645921518846)), ('yellow', (0.2870917075226185, 0.420890639708979)), ('blue', (0.7717833851772804, 1.1394399401139095)), ('red', (0.8542827437066804, 0.6825556417133168))), 'pot yellow ball into bottom_right pocket with a bank shot')
((('cue', (0.24147224231663802, 0.48779841663337187)), ('blue', (0.2322102750140995, 0.7224584519513895)), ('yellow', (0.8202420162718846, 0.23453147514763145)), ('red', (0.6353730661804136, 1.260215613851098))), 'pot yellow ball into top_left pocket with a bank shot')
((('cue', (0.2892228373880149, 1.6871615459146918)), ('blue', (0.4752414712272942, 1.4165999621481582)), ('red', (0.6752035922145289, 1.6073541262334508)), ('yellow', (0.6728787583163619, 1.812216619239334))), 'pot yellow ball into bottom_left pocket with a bank shot')
((('cue', (0.8329122874122766, 1.08887958581252)), ('red', (0.39844137357039866, 1.1165069818399114)), ('yellow', (0.599224155675968, 0.09700090309927753)), ('blue', (0.5867190309228655, 1.8939794112056303))), 'pot blue ball into top_left pocket indirectly')
((('cue', (0.5552741426360527, 0.4069474722837556)), ('yellow', (0.2217017837196308, 1.8143616890679866)), ('red', (0.558442163395755, 1.3711036783188373)), ('blue', (0.8056815127251112, 1.7524798385110743))), 'pot blue ball into bottom_right pocket with a bank shot')
((('cue', (0.12470298814018003, 1.097029616001641)), ('red', (0.07745038007286385, 1.7798048627093466)), ('yellow', (0.6237222512951052, 0.508432773383049)), ('blue', (0.5666565497398935, 1.7757831745890247))), 'pot red ball into bottom_left pocket with a bank shot')
((('cue', (0.8054208593841246, 1.7251441806013788)), ('blue', (0.9292145477030093, 0.9248167924675024)), ('yellow', (0.3160379113716213, 0.4578903083258753)), ('red', (0.6681663050128728, 1.4396110444602639))), 'pot red ball into bottom_right pocket directly')
((('cue', (0.09832086653131517, 0.49197967953832555)), ('blue', (0.23400681600747755, 0.056271037510180165)), ('yellow', (0.8276367520857408, 0.860855136237963)), ('red', (0.30869063191767543, 1.8493265362959879))), 'pot blue ball into middle_left pocket with a bank shot')
((('cue', (0.11026907371672087, 0.6229872275235888)), ('blue', (0.7166266338864266, 1.5133646322774412)), ('yellow', (0.14767768806487677, 0.3513949924947942)), ('red', (0.9310007281996177, 1.397067445062539))), 'pot yellow ball into bottom_right pocket indirectly')
((('cue', (0.45802947933400917, 0.2993647947120994)), ('blue', (0.696877883254282, 1.8211508762048052)), ('yellow', (0.052447678044135096, 0.9255900281684134)), ('red', (0.6169628698451511, 0.19671097378012092))), 'pot yellow ball into bottom_right pocket indirectly')
((('cue', (0.19588604996763218, 1.021614466397278)), ('blue', (0.7469035250286935, 1.2517829841870627)), ('red', (0.4542138580128775, 1.3549117581347836)), ('yellow', (0.7081640581664352, 1.0281421084315103))), 'pot yellow ball into middle_right pocket with a bank shot')
((('cue', (0.07341325329539242, 0.9772716353753722)), ('blue', (0.5702859497804574, 0.49921304816982937)), ('red', (0.4109308117481215, 0.8137931273264526)), ('yellow', (0.6894096392501996, 1.1343066891423823))), 'pot yellow ball into top_right pocket with a bank shot')
((('cue', (0.39765028276396575, 0.2901810610810199)), ('blue', (0.6942939786893984, 1.8684868409804087)), ('red', (0.2964421475751914, 1.9132246372136648)), ('yellow', (0.6310640960856191, 1.6730907584514505))), 'pot blue ball into middle_right pocket with a bank shot')
((('cue', (0.45035667833481086, 1.288503833227455)), ('blue', (0.3902141107796385, 1.4719029796611418)), ('yellow', (0.6583926867022349, 1.4572919107945395)), ('red', (0.9399260421833209, 0.3095109341561585))), 'pot yellow ball into top_right pocket indirectly')
((('cue', (0.8125857552237356, 1.0262231828169388)), ('red', (0.6004079444562461, 0.33253823104616764)), ('blue', (0.7416223638492196, 0.5759507722621608)), ('yellow', (0.7069543044249318, 1.7639753837825702))), 'pot yellow ball into top_right pocket directly')
((('cue', (0.9170459445132723, 1.792028479322391)), ('blue', (0.8636054893639636, 1.301846428894113)), ('red', (0.803242177974157, 1.6214153379747327)), ('yellow', (0.2684476605296001, 0.5669720362482078))), 'pot yellow ball into bottom_left pocket with a bank shot')
((('cue', (0.5917432547754151, 1.804809891270494)), ('red', (0.3625904620887749, 1.1901974871461103)), ('blue', (0.8829249471738368, 0.21105889685998744)), ('yellow', (0.9128043925031731, 1.6835645399547692))), 'pot red ball into top_left pocket indirectly')
((('cue', (0.35493495970989175, 0.2836545236066253)), ('red', (0.5852919043408394, 0.9027028183714839)), ('blue', (0.26434317408353103, 1.2014066049335952)), ('yellow', (0.13583722325694383, 0.424371530748231))), 'pot blue ball into middle_right pocket with a bank shot')
((('cue', (0.20445615083386967, 1.1254425905539365)), ('blue', (0.3887367492014274, 1.2897890026685883)), ('red', (0.8461950305921764, 0.5579698961381174)), ('yellow', (0.7943461082758961, 0.7477296484252471))), 'pot blue ball into bottom_right pocket with a bank shot')
((('cue', (0.9360466653213649, 0.08330088812299984)), ('blue', (0.465375679983312, 1.0374309146037686)), ('yellow', (0.14467482640056292, 0.8037989328401869)), ('red', (0.6113745550320562, 1.3600396295210402))), 'pot red ball into middle_right pocket with a bank shot')
((('cue', (0.5381100408835996, 0.07655247948130534)), ('yellow', (0.572748094627237, 1.2066492361497436)), ('red', (0.4470989448500875, 1.6262872394776604)), ('blue', (0.8217437059595925, 0.7160026261181499))), 'pot blue ball into middle_left pocket with a bank shot')
((('cue', (0.1541296182924643, 0.18002820862817998)), ('red', (0.7050342292164129, 1.343387804476623)), ('blue', (0.42329929112263465, 0.7455154022035565)), ('yellow', (0.7214024840506265, 0.3839641417294156))), 'pot blue ball into top_right pocket indirectly')
